Costanza	Development: Time to leave GDP behind	2014	No Description	2021-11-08	2021-11-08	http://www.nature.com/news/development-time-to-leave-gdp-behind-1.14499	http://zotero.org/groups/1051264/items/8KMMT4ID
Roberts	Four agendas for research and policy on emissions mitigation and well-being	2020	No Description	2021-11-08	2021-11-08	https://www.cambridge.org/core/journals/global-sustainability/article/four-agendas-for-research-and-policy-on-emissions-mitigation-and-wellbeing/FF21DE61152F97ACA39B041E1E016CA7	http://zotero.org/groups/1051264/items/X95NJNJ2
O'Neill	A good life for all within planetary boundaries	2018	No Description	2021-11-08	2021-11-08	http://eprints.whiterose.ac.uk/127264/	http://zotero.org/groups/1051264/items/YSC7DFVJ
Steinberger	Your money or your life? The carbon-development paradox	2020	No Description	2021-11-08	2021-11-08	https://doi.org/10.1088%2F1748-9326%2Fab7461	http://zotero.org/groups/1051264/items/JSB2AGKK
Cox	Any Way You Slice It: The Past, Present, and Future of Rationing	2013	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/PPQXCV3Q
Cox	The Green New Deal and Beyond: Ending the Climate Emergency While We Still Can	2020	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/LYPGAWZW
Melville	Royal Women and the Exercise of Power in the Ancient Near East	2020	No Description	2021-11-08	2021-11-08	https://onlinelibrary.wiley.com/doi/abs/10.1002/9781119362500.ch6	http://zotero.org/groups/1051264/items/BJUGQCZ9
Meier	Women and Communication in the Ancient Near East	1991	No Description	2021-11-08	2021-11-08	https://www.jstor.org/stable/604270	http://zotero.org/groups/1051264/items/VMXR7SNF
Reid	Slavery in Early Mesopotamia from Late Uruk until the Fall of Babylon in the Longue Durée	2014	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/845GR6H4
Adams	Slavery and Freedom in the Third Dynasty of Ur: Implications of the Garshana Archives	2010	No Description	2021-11-08	2021-11-08	http://www.cdli.ucla.edu/pubs/cdlj/2010/cdlj2010_002.html	http://zotero.org/groups/1051264/items/8PRS2TSD
Toch	The Economic History of European Jews: Late Antiquity and Early Middle Ages	2013	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/M99JXCBE
Kersey	Medieval education of girls and women	1980	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/ZABXRTS3
Morello	Humanitas e diritto: la condizione giuridica della donna nella famiglia dell’età pre-moderna	2016	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/6NJJE3JR
Hickel	Less is More: How Degrowth Will Save the World	2020	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/WLSYZ5JJ
Hickel	The Divide: A Brief Guide to Global Inequality and its Solutions	2017	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/DZYC2MTW
SooHoo	Violence against the Enemy in Mesopotamian Myth, Ritual, and Historiography	2019	No Description	2021-11-08	2021-11-08	978-1-392-00459-3	http://zotero.org/groups/1051264/items/XS8EAAJV
Hagens	Energy, Credit, and the End of Growth	2015	No Description	2021-11-08	2021-11-08	https://doi.org/10.5822/978-1-61091-611-0_2	http://zotero.org/groups/1051264/items/2B6HDRCL
Peled	Structures of power: law and gender across the ancient Near East and beyond	2017	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/DEE7NCRB
Kamp	Ethnicity in Ancient Western Asia during the Early Second Millennium B. C.: Archaeological Assessments and Ethnoarchaeological Prospectives	1980	No Description	2021-11-08	2021-11-08	https://www.jstor.org/stable/1356508	http://zotero.org/groups/1051264/items/8IHBCINS
Reid	Runaways and Fugitive-Catchers during the Third Dynasty of Ur	2015	No Description	2021-11-08	2021-11-08	https://brill.com/view/journals/jesh/58/4/article-p576_5.xml	http://zotero.org/groups/1051264/items/QRME3X95
Snell	Slavery, ancient Near East	2012	No Description	2021-11-08	2021-11-08	http://doi.wiley.com/10.1002/9781444338386.wbeah01178	http://zotero.org/groups/1051264/items/E6VAX2X7
Marwell	The critical mass in collective action	1993	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/IA9MTF4I
Kuran	Private truths, public lies	1997	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/QBUUR453
Epstein	Modeling civil violence: An agent-based computational approach	2002	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/RYG6TDAT
Braha	Global civil unrest: contagion, self-organization, and prediction	2012	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/7WBY7NYS
Mitchell	The torture of military captives during the crusades to the medieval Middle East	2006	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/FJBKFMFP
Hamilton	"Memory, Symbol, and Arson: Was Rome ""Sacked"" in 1084?"	2003	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/TDXFEPT5
Robinson	The Papacy, 1073–1198: Continuity and Innovation	1990	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/MNUJNWFM
Marshall	State Failure: The Problem of Complex Societal-Systems	2017	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/APMFQHRU
Marshall	Societal systems analysis and the problem of factionalism in emerging democracies	2012	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/6GCIFYPN
Gibson	The Organization of power: aspects of bureaucracy in the ancient Near East	1991	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/ZVE8EENI
Richardson	Rebellions and peripheries in the cuneiform world	2010	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/WEIKFKRK
Wright	Crafting Social Identity in Ur III Southern Mesopotamia	2008	No Description	2021-11-08	2021-11-08	http://doi.wiley.com/10.1525/ap3a.1998.8.1.57	http://zotero.org/groups/1051264/items/DVSMFBF5
Hövermann	Institutional Anomie Theory Across Nation States	2019	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/F77MNJBH
Pearlman	Emotions and the Microfoundations of the Arab Uprisings	2013	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/WYBAAC7W
Baker	Scripting revolution: a historical approach to the comparative study of revolutions	2015	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/SNEWXGRG
Culbertson	Dispute Resolution in the Provincial Courts of the Third Dynasty of Ur	2009	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/HHEVUVHR
Cederman	Predicting armed conflict: Time to adjust our expectations?	2017	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/RTJJS5VI
Finkelstein	The Laws of Ur-Nammu	1968	No Description	2021-11-08	2021-11-08	https://www.jstor.org/stable/1359121	http://zotero.org/groups/1051264/items/FCFPBK24
Heinz	The Ur III, Old Babylonian, and Kassite Empires	2012	No Description	2021-11-08	2021-11-08	http://doi.wiley.com/10.1002/9781444360790.ch37	http://zotero.org/groups/1051264/items/HIN8NS88
Bassino	Japan and the great divergence, 730–1874	2019	No Description	2021-11-08	2021-11-08	http://www.sciencedirect.com/science/article/pii/S0014498317300992	http://zotero.org/groups/1051264/items/RN62BNMD
Beckman	Foreigners in the Ancient Near East	2013	No Description	2021-11-08	2021-11-08	http://www.jstor.org/stable/10.7817/jameroriesoci.133.2.0203	http://zotero.org/groups/1051264/items/79ANR6HI
Whalen	The Two Powers: The Papacy, the Empire, and the Struggle for Sovereignty in the Thirteenth Century	2019	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/FS3MI3CZ
Larner	The Lords of Romagna: Romagnol Society and the Origins of the Signorie	0000	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/WEBM556G
Baker	Your praise is sweet: a memorial volume for Jeremy Black from students, colleagues and friends	2010	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/R6637MAH
Cohen	Words and Deeds in Renaissance Rome: Trials before the Papal Magistrates	1992	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/TSI8Z33U
Ridolfi	L'histoire immobile? Six centuries of real wages in France from Louis IX to Napoleon III : 1250-1860	2017	No Description	2021-11-08	2021-11-08	https://www.econstor.eu/handle/10419/174564	http://zotero.org/groups/1051264/items/X9VY8LEM
Stow	Ethnic amalgamation, like it or not: Inheritance in early modern Jewish Rome	2002	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/HGE4JBTF
Plebani	Una fuga programmata. Eugenio IV e Firenze (1433-1434)	2012	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/AK4WKAGJ
Sherer	A bloody carnival? Charles V’s soldiers and the sack of Rome in 1527	2019	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/EXF2EFZ9
Mallett	The Italian Wars, 1494-1559: War, state and society in early modern Europe	2012	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/9UE7U6WP
Najemy	A History of Florence, 1200-1575	2006	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/3JTEXWGH
Duranti	Libertas, Oligarchy, Papacy: Government in the Quattrocento	2006	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/6748PFTX
Gelb	Prisoners of War in Early Mesopotamia	1973	No Description	2021-11-08	2021-11-08	https://www.jstor.org/stable/543472	http://zotero.org/groups/1051264/items/9DV4A5SQ
Postgate	Early Mesopotamia: society and economy at the dawn of history	1994	No Description	2021-11-08	2021-11-08	http://search.ebscohost.com/login.aspx?direct=true&scope=site&db=nlebk&db=nlabk&AN=1519415	http://zotero.org/groups/1051264/items/KEUS9R3I
Harper	The fate of Rome: climate, disease, and the end of an empire	2017	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/VMH3X4VR
Manning	Volcanic suppression of Nile summer flooding triggers revolt and constrains interstate conflict in ancient Egypt	2017	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/KLGUZLNC
McConnell	Extreme climate after massive eruption of Alaska’s Okmok volcano in 43 BCE and effects on the late Roman Republic and Ptolemaic Kingdom	2020	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/J722PI5D
Stępień	From the History of State System in Mesopotamia - The Kingdom of the Third Dynasty of Ur	2009	No Description	2021-11-08	2021-11-08	https://core.ac.uk/download/pdf/71542902.pdf	http://zotero.org/groups/1051264/items/8Z8GWDIC
Lafont	The Army of the Kings of Ur: The Textual Evidence*	2009	No Description	2021-11-08	2021-11-08	https://www.cdli.ucla.edu/pubs/cdlj/2009/cdlj2009_005.html	http://zotero.org/groups/1051264/items/P3F55AMK
Garfinkle	Ancient Near Eastern City-States	2013	No Description	2021-11-08	2021-11-08	http://oxfordhandbooks.com/view/10.1093/oxfordhb/9780195188318.001.0001/oxfordhb-9780195188318-e-4	http://zotero.org/groups/1051264/items/UP3XX6Q4
Bang	The Oxford Handbook of the State in the Ancient Near East and Mediterranean	2013	No Description	2021-11-08	2021-11-08	http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780195188318.001.0001/oxfordhb-9780195188318	http://zotero.org/groups/1051264/items/933Z9VAS
Di Noia	Radici storiche e processi sociali dell’esclusione dei Rom	2016	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/PDUN65AE
Hunt	VIOLENCE AND DISORDER IN THE SEDE VACANTE OF EARLY MODERN ROME, 1559-1655	2009	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/VF2B6M95
Schroeder	The Transformation of European Politics, 1763-1848	1996	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/HZR3ECRS
Hughes	Fear and Loathing in Bologna and Rome the Papal Police in Perspective	1987	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/JJKZXVV6
Setton	Venice, Austria, and the Turks in the Seventeenth Century	1991	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/8HCUBQ4V
Nussdorfer	Civic Politics in the Rome of Urban VIII	1992	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/IPNRQ6HZ
Paz	Civil-Servant Aspirants: Ottoman Social Mobility in the Second Half of the Nineteenth Century	2017	No Description	2021-11-08	2021-11-08	https://brill.com/view/journals/jesh/60/4/article-p381_2.xml	http://zotero.org/groups/1051264/items/DDMPRUCB
Toledano	The Ottoman Slave Trade and Its Suppression.	2014	No Description	2021-11-08	2021-11-08	https://doi.org/10.1515/9781400857234	http://zotero.org/groups/1051264/items/XHMMZN2C
No Author	University of Oxford Web Login Service - Loading Session State...	2020	No Description	2021-11-08	2021-11-08	https://idp.shibboleth.ox.ac.uk/idp/profile/SAML2/Redirect/SSO;jsessionid=BB6B1B176D778EB1BBE6222C408E807E?execution=e1s1	http://zotero.org/groups/1051264/items/FZSJFDPI
Boyar	Ottoman women in public space	2016	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/X2FAZ2AG
Zilfi	Women in the Ottoman Empire: Middle Eastern women in the early Modern Era	1997	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/R9CVM78P
Köksal	A social history of late Ottoman women: new perspectives	2013	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/WU74BXWU
Zecevic	Ottoman Women	2019	No Description	2021-11-08	2021-11-08	http://oxfordbibliographiesonline.com/view/document/obo-9780195390155/obo-9780195390155-0260.xml	http://zotero.org/groups/1051264/items/35BKKGNH
Bayır	Minorities and nationalism in Turkish law	2016	No Description	2021-11-08	2021-11-08	https://www.taylorfrancis.com/books/e/9781315595511	http://zotero.org/groups/1051264/items/DHCBHV7T
Mango	Atatürk	2008	No Description	2021-11-08	2021-11-08	https://www.cambridge.org/core/product/identifier/CBO9781139054218A010/type/book_part	http://zotero.org/groups/1051264/items/TVTVJ8TX
Collins	The Hittites and their world	2012	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/WX9HZTHH
Collins	The Puppy in Hittite Ritual	1992	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/CPKL92W7
Moyer	Hittite and Israelite Cultic Practices: A Selected Comparison	1983	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/KHUMMFQV
Frangipane	"New Symbols of a New Power in a ""Royal"" Tomb from 3 000 BC Arslantepe, Malatya (Turkey)"	2001	No Description	2021-11-08	2021-11-08	https://www.persee.fr/doc/paleo_0153-9345_2001_num_27_2_4733	http://zotero.org/groups/1051264/items/YW5FTH8K
Carter	Laying the Foundations : Creating Households at Neolithic Çatalhöyük	2017	No Description	2021-11-08	2021-11-08	https://www.taylorfrancis.com/	http://zotero.org/groups/1051264/items/TKM6RV9C
Moses	Sociopolitical Implications of Neolithic Foundation Deposits and the Possibility of Child Sacrifice: A Case Study at Çatalhöyük, Turkey	2012	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/7YAXFTEN
Moses	Çatalhöyük’s Foundation Burials: Ritual Child Sacrifice or Convenient Deaths?	2008	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/AMFCJ7VN
Whitehouse	Modes of Religiosity at Çatalhöyük	2010	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/8VL8IFT6
Allen	Agriculture and the Origins of the State in Ancient Egypt	1997	No Description	2021-11-08	2021-11-08	http://www.sciencedirect.com/science/article/pii/S0014498397906732	http://zotero.org/groups/1051264/items/7548ZH82
Lipschits	The History of Israel in the Biblical Period	2014	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/8E5LFGYG
Ge	Large-scale cooperation driven by reputation, not fear of divine punishment	2020	No Description	2021-11-08	2021-11-08	https://royalsocietypublishing.org/doi/full/10.1098/rsos.190991	http://zotero.org/groups/1051264/items/J8L229Z5
Arnot	How evolutionary behavioural sciences can help us understand behaviour in a pandemic	2020	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/CMP4CU7F
Mace	Evolutionary ecology of human life history	2000	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/65VB6DY2
Berthelot	Jewish Views of Human Sacrifice in the Hellenistic and Roman Period	2007	No Description	2021-11-08	2021-11-08	https://brill.com/view/book/9789047409403/BP000008.xml	http://zotero.org/groups/1051264/items/52EWF2E2
Dewrell	Child Sacrifice in Ancient Israel	2017	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/FSKWK4EG
Christian	Silk Roads or Steppe Roads? The Silk Roads in World History	2000	No Description	2021-11-08	2021-11-08	https://www.jstor.org/stable/20078816	http://zotero.org/groups/1051264/items/PSB4F4B4
Cumming	Unifying Research on Social–Ecological Resilience and Collapse	2017	No Description	2021-11-08	2021-11-08	https://www.cell.com/trends/ecology-evolution/abstract/S0169-5347(17)30162-3	http://zotero.org/groups/1051264/items/A94WSSNF
Ambasciano	Big Data, Cognitive Biases, Horror Tropes, and Think Tanks: The Future of Historiography between Bold Cross-disciplinary Experiments and Scientific Reductionism	2018	No Description	2021-11-08	2021-11-08	https://journal.equinoxpub.com/JCH/article/view/18502	http://zotero.org/groups/1051264/items/FJBY7TVX
Whitehouse	A New Era in the Study of Global History Is Born but It Needs to Be Nurtured	2018	No Description	2021-11-08	2021-11-08	https://journal.equinoxpub.com/JCH/article/view/18510	http://zotero.org/groups/1051264/items/SZTWJHMV
Slingerland	Historians Respond to Whitehouse et al. (2019), “Complex Societies Precede Moralizing Gods Throughout World History”	2018	No Description	2021-11-08	2021-11-08	https://journal.equinoxpub.com/JCH/article/view/18509	http://zotero.org/groups/1051264/items/I4ZYU6BB
Turchin	An Introduction to Seshat: Global History Databank	2018	No Description	2021-11-08	2021-11-08	https://journal.equinoxpub.com/JCH/article/view/18508	http://zotero.org/groups/1051264/items/VW4LXYPS
Turchin	Seshat: The Global History Databank	2015	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/7QPK57EP
Turchin	The 2010 structural-demographic forecast for the 2010–2020 decade: A retrospective assessment	2020	No Description	2021-11-08	2021-11-08	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0237458	http://zotero.org/groups/1051264/items/PVU7DTLE
Hikade	Human sacrifice in pre- and early Dynastic Egypt: What do you want to find?	2015	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/CSMJ25Y8
Friedman	The elite Predynastic cemetery at Hierakonpolis: 2009-2010 update	2011	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/B9VHQWH9
Sidahmed	Skeletal remains 'confirm ancient Greeks engaged in human sacrifice'	2016	No Description	2021-11-08	2021-11-08	http://www.theguardian.com/science/2016/aug/10/skeletal-remains-confirm-ancient-greeks-engaged-in-human-sacrifice	http://zotero.org/groups/1051264/items/MS2LMAEG
Kremer	Population growth and technological change: One million BC to 1990	1993	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/9LDE6L55
Andreadaki-Vlazaki	Sacrificies in LM IIIB: Early Kydonia Palatial Centre	2015	No Description	2021-11-08	2021-11-08	https://www.academia.edu/31031820/Sacrificies_in_LM_IIIB_Early_Kydonia_Palatial_Centre_Maria_Andreadaki_Vlazaki_Pasiphae_Rivista_di_Filologia_e_Antichita_Egee_2015	http://zotero.org/groups/1051264/items/HZE56F46
Carman	Human sacrifice and natural law in Las Casas’s Apologia	2016	No Description	2021-11-08	2021-11-08	https://doi.org/10.1080/10609164.2016.1227619	http://zotero.org/groups/1051264/items/DXGUUPY5
MacCormack	Processions for the Inca: Andean and Christian ideas of human sacrifice, communion and embodiment in early colonial Peru.	2000	No Description	2021-11-08	2021-11-08	https://www.degruyter.com/view/journals/afgs/2/1/article-p110.xml	http://zotero.org/groups/1051264/items/CM85TUPJ
Turchin	Figuring Out the Past	2020	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/78B3MAM2
Johansen	The Politics of Spatial Renovation: Reconfiguring Ritual Practices in Iron Age and Early Historic South India	2014	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/PDNQFTX3
Feinman	Scales and pathways of human politico-economic affiliation: The roles of ritual	2020	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/8M9VQ5VP
Turchin	Evolutionary Pathways to Statehood: Old Theories and New Data	2018	No Description	2021-11-08	2021-11-08	https://osf.io/preprints/socarxiv/h7tr6/	http://zotero.org/groups/1051264/items/5D9KPZFH
Woolf	Life Expectancy and Mortality Rates in the United States, 1959-2017	2019	No Description	2021-11-08	2021-11-08	https://jamanetwork.com/journals/jama/fullarticle/2756187	http://zotero.org/groups/1051264/items/4KT6B2MB
Clauset	On the frequency of severe terrorist events	2007	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/DW6DHZ56
Centola	Homophily, networks, and critical mass: Solving the start-up problem in large group collective action	2013	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/UYKUJSK8
Granovetter	Threshold models of collective behavior	1978	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/WHSF5NAP
Fraser	Inflammation Profiling of Critically Ill Coronavirus Disease 2019 Patients	2020	No Description	2021-11-08	2021-11-08	https://journals.lww.com/ccejournal/Fulltext/2020/06000/Inflammation_Profiling_of_Critically_Ill.27.aspx	http://zotero.org/groups/1051264/items/G3JN6DSV
Murphy	Introduction: World History and the Work of Reparations	2020	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/9KTDHJTD
Ginsburg	Democracy's Near Misses	2018	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/9SY2BWFJ
Grottanelli	Ideologie del sacrificio umano: Roma e Cartagine	1999	No Description	2021-11-08	2021-11-08	https://www.degruyter.com/view/journals/afgs/1/1/article-p41.xml	http://zotero.org/groups/1051264/items/HFKMK5LP
Schultz	The Romans and Ritual Murder	2010	No Description	2021-11-08	2021-11-08	https://www.jstor.org/stable/40666530	http://zotero.org/groups/1051264/items/NRZWSJD9
Jovino	The Tarquinia Project: A Summary of 25 Years of Excavation	2010	No Description	2021-11-08	2021-11-08	https://www.jstor.org/stable/20627648	http://zotero.org/groups/1051264/items/U7TLA6KL
Guilaine	The Origins of War: Violence in Prehistory	2005	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/LZB53FDH
Betti	Climate shaped how Neolithic farmers and European hunter-gatherers interacted after a major slowdown from 6,100 BCE to 4,500 BCE	2020	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/WTSG9YR4
Spatzier	The ring sanctuary of Pömmelte, Germany: a monumental, multi-layered metaphor of the late third millennium BC	2018	No Description	2021-11-08	2021-11-08	https://www.cambridge.org/core/journals/antiquity/article/ring-sanctuary-of-pommelte-germany-a-monumental-multilayered-metaphor-of-the-late-third-millennium-bc/583BE3828E1DB4B638F6E34F96B18125	http://zotero.org/groups/1051264/items/HI6NULLY
Levi	Presidential address: why we need a new theory of government	2006	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/BGBNST2F
Ahlquist	Leadership: What it means, what it does, and what we want to know about it	2011	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/WNCPXJ9G
Waldner	Unwelcome change: Coming to terms with democratic backsliding	2018	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/3TLV4R4P
Levitsky	How democracies die	2018	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/482IXT8I
Blanton	Moral Collapse and State Failure: A View From the Past	2020	No Description	2021-11-08	2021-11-08	https://www.frontiersin.org/articles/10.3389/fpos.2020.568704/full?&utm_source=Email_to_authors_&utm_medium=Email&utm_content=T1_11.5e1_author&utm_campaign=Email_publication&field=&journalName=Frontiers_in_Political_Science&id=568704	http://zotero.org/groups/1051264/items/CJFHYMC7
Schweighofer	A Weighted Balance Model of Opinion Hyperpolarization	2020	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/3U8CIV3P
Newson	Go WILD, Not WEIRD	2020	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/DDGUVECQ
Berkey	The Transmission of Knowledge in Medieval Cairo: A Social History of Islamic Education	1992	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/8BHG4C4T
Fierro	Introduction	2013	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/ICB7NKI7
Turchin	Ultrasociety: How 10,000 Years of War Made Humans the Greatest Cooperators on Earth	2015	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/FD36IF7D
Nettle	Life-history theory in psychology and evolutionary biology: one research programme or two?	2020	No Description	2021-11-08	2021-11-08	https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0490	http://zotero.org/groups/1051264/items/QS6IHL3X
Battlefields Trust	Monmouth's Rebellion: The Campaign	2001	No Description	2021-11-08	2021-11-08	http://www.battlefieldstrust.com/resource-centre/stuart-rebellions/campainpageview.asp?pageid=91	http://zotero.org/groups/1051264/items/BGUUMERI
Widemann	Civil Wars and Alliances in Bactria and North-Western India after the Usurpation of King Eucratides	2007	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/987ZUTQ9
Wijnsma	“And in the fourth year Egypt rebelled ...” The Chronology of and Sources for Egypt’s Second Revolt (ca. 487–484 BC)	2019	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/JCRQN5DJ
Littman	Athens, Persia and the Book of Ezra	1995	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/P8F928RB
Sobotka	Structure and function of gene regulatory networks associated with worker sterility in honeybees	2016	No Description	2021-11-08	2021-11-08	https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.1997	http://zotero.org/groups/1051264/items/TQ8QNZ2X
Zhao	Neural network models of the tactile system develop first-order units with spatially complex receptive fields	2018	No Description	2021-11-08	2021-11-08	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0199196	http://zotero.org/groups/1051264/items/H62ZSMG5
Jackson	Novelty Search for Deep Reinforcement Learning Policy Network Weights by Action Sequence Edit Metric Distance	2019	No Description	2021-11-08	2021-11-08	http://arxiv.org/abs/1902.03142	http://zotero.org/groups/1051264/items/HY6SRQDN
Şener	The Zeugma Wall Paintings: Study and Recovery of the Roman Decorations	2006	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/H43ZQQP8
Cohen	Medieval Jewry in the World of Islam	2002	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/PX2PRW3H
Ye'or	The Dhimmi: Jews and Christians Under Islam	1985	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/7XSA792T
Bartlett	Medieval and Modern Concepts of Race and Ethnicity	2001	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/2IE7M2VM
Manning	Methods for Human History	2020	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/45YBNMI6
Feinman	Excising culture history from contemporary archaeology	2020	No Description	2021-11-08	2021-11-08	http://www.sciencedirect.com/science/article/pii/S0278416520302038	http://zotero.org/groups/1051264/items/WQL8L3KD
Zand	BUKHARA vii. Bukharan Jews	2000	No Description	2021-11-08	2021-11-08	https://iranicaonline.org/articles/bukhara-vii	http://zotero.org/groups/1051264/items/HHMPV3KI
Levi	Hindus beyond the Hindu Kush: Indians in the Central Asian Slave Trade	2002	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/IC3G37QG
Soucek	A History of Inner Asia	2000	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/GNQIHZ4T
Tucker	Women, Family, and Gender in Islamic Law	2008	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/4NH4MIER
Levi	The Bukharan Crisis : A Connected History of 18th Century Central Asia	2009	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/SR2MV5TT
