Shahnawaz,http://zotero.org/groups/1051264/items/QHJ5JKBW,"Festivals, Festivities and the Tughlaqid Nobles",{'date-parts': [['2013']]}
Moralee,http://zotero.org/groups/1051264/items/MEFQ42H8,"For Salvation's Sake: Provincial Loyalty, Personal Religion, and Epigraphic Production in the Roman and Late Antique Near East",{'date-parts': [['2004']]}
Hanley,http://zotero.org/groups/1051264/items/TB65XM4I,Everyday Things in Premodern Japan: The Hidden Legacy of Material Culture,{'date-parts': [['1997']]}
Wells,http://zotero.org/groups/1051264/items/3MV8GUCH,Epigraphic Approaches to Indus Writing: American School of Prehistoric Research Monograph Series,{'date-parts': [['2011']]}
Bunson,http://zotero.org/groups/1051264/items/7UJ34KGU,Encyclopedia of the Roman Empire,{'date-parts': [['2014']]}
Wiedemann,http://zotero.org/groups/1051264/items/HP4FPUVE,Emperors and Gladiators,{'date-parts': [['1992']]}
Roberts,http://zotero.org/groups/1051264/items/8AA4ZMXU,Elections and Voting,{'date-parts': [['2007']]}
Hofer,http://zotero.org/groups/1051264/items/2PZN6C5B,"Popularisation of Sufism in Ayyubid and Mamluk Egypt, 1173-1325",{'date-parts': [['2015']]}
MacKenzie,http://zotero.org/groups/1051264/items/7EJ727ZA,The Encyclopedia of Empire,{'date-parts': [['2016']]}
Loimeier,http://zotero.org/groups/1051264/items/T6WAMHBM,Muslim Societies in Africa: A Historical Anthropology,{'date-parts': [['2013']]}
Mckenna,http://zotero.org/groups/1051264/items/IK7NJ3DB,The History of Northern Africa,{'date-parts': [['2010']]}
Verboven,http://zotero.org/groups/1051264/items/6VIVTM6C,The economy of friends: economic aspects of Amicitia and patronage in the Late Republic,{'date-parts': [['2002']]}
Todd,http://zotero.org/groups/1051264/items/8GERE57F,The Early Germas,{'date-parts': [['2009']]}
Ágoston,http://zotero.org/groups/1051264/items/IGCTC3Q9,Encyclopedia of the Ottoman Empire,{'date-parts': [['2009']]}
Atwood,http://zotero.org/groups/1051264/items/EEZNERJS,Encyclopedia of Mongolia and the Mongol Empire,{'date-parts': [['2004']]}
Rorlich,http://zotero.org/groups/1051264/items/2A69NP4C,Volga Tatars: A Profile in National Resilience,{'date-parts': [['1986']]}
Strmiska,http://zotero.org/groups/1051264/items/BCFNENSN,Modern Paganism in World Cultures: Comparative Perspectives,{'date-parts': [['2005']]}
Golden,http://zotero.org/groups/1051264/items/B6JJ5DUU,The World of the Khazars: New Perspectives,{'date-parts': [['2007']]}
Heather,http://zotero.org/groups/1051264/items/B2W55SE9,The Restoration of Rome: Barbarian Popes and Imperial Pretenders,{'date-parts': [['2013']]}
Millar,http://zotero.org/groups/1051264/items/6823XS3F,The Roman Republic in Political Thought,{'date-parts': [['2002']]}
Yoffee,http://zotero.org/groups/1051264/items/KA6IIHFD,"Myths of the Archaic State: Evolution of the Earliest Cities, States, and Civilizations","{'date-parts': [['2005', 1, 13]]}"
Feinman,http://zotero.org/groups/1051264/items/D5FQ3VZD,Variation and change in archaic states: Ritual as a mechanism of sociopolitical integration,{'date-parts': [['2016']]}
Trigger,http://zotero.org/groups/1051264/items/2H667ED4,Understanding early civilizations: A comparative study,{'date-parts': [['2003']]}
Korotayev,http://zotero.org/groups/1051264/items/KK49FNUV,Socio-political Organization of the Sabaean Cultural Area in the 2nd and 3rd Centuries AD.,{'date-parts': [['1996']]}
Chakravarty,http://zotero.org/groups/1051264/items/6DE79MX8,Analyzing Multidimensional Well-Being: A Quantitative Approach,"{'date-parts': [['2017', 11, 20]]}"
Murdock,http://zotero.org/groups/1051264/items/HRWP3UXV,Standard Cross-Cultural Sample,{'date-parts': [['1969']]}
Wittrock,http://zotero.org/groups/1051264/items/37U9A5WK,The Axial Age in world history,{'date-parts': [['2015']]}
Diuk,http://zotero.org/groups/1051264/items/2SENBQNS,A quantitative philology of introspection,{'date-parts': [['2012']]}
Muhanna,http://zotero.org/groups/1051264/items/UQAX8JAN,Why was the fourteenth century a century of Arabic encyclopaedism?,{'date-parts': [['2013']]}
Sadeghi,http://zotero.org/groups/1051264/items/HHSH9JCD,Chapter 13: “Arabs” and “Iranians”: The Uses of Ethnicity in the Early Abbasid Period,{'date-parts': [['2015']]}
Petrovic,http://zotero.org/groups/1051264/items/64H3G6RN,Islam and Temporal Power,{'date-parts': [['2012']]}
Cooperson,http://zotero.org/groups/1051264/items/BJXG7P67,Classical Arabic Biography: The Heirs of the Prophets in the Age of al-Ma'mun,{'date-parts': [['2000']]}
No Author,http://zotero.org/groups/1051264/items/WT2JUPN5,"Family, Fields, and Ancestors: Constancy and Change in China's Social and Economic History, 1550-1949","{'date-parts': [['1988', 2, 4]]}"
Mazama,http://zotero.org/groups/1051264/items/68X88U6D,The Bamana,{'date-parts': [['2009']]}
Makdisi,http://zotero.org/groups/1051264/items/ZTWQJE7X,"The Culture of Sectarianism: Community, History, and Violence in Nineteenth-Century Ottoman Lebanon",{'date-parts': [['2000']]}
Boyce,http://zotero.org/groups/1051264/items/I9NG6J7S,AHURA MAZDĀ,{'date-parts': [['1984']]}
Carballo,http://zotero.org/groups/1051264/items/D883DH6X,Cooperation and Collective Action in the Cultural Evolution of Complex Societies,{'date-parts': [['2014']]}
Mattison,http://zotero.org/groups/1051264/items/5SGQQMCB,The evolution of inequality,"{'date-parts': [['2016', 7, 1]]}"
Gavrilets,http://zotero.org/groups/1051264/items/5INFFF45,Collective action problem in heterogeneous groups,"{'date-parts': [['2015', 12, 5]]}"
Puett,http://zotero.org/groups/1051264/items/GRT3SCPA,Humans and Gods: The Theme of Self Divinization in Early China and Early Greece,{'date-parts': [['2002']]}
Elkana,http://zotero.org/groups/1051264/items/N5PTIU9Z,The emergence of second-order thinking in classical Greece,{'date-parts': [['1986']]}
Eisenstadt,http://zotero.org/groups/1051264/items/575T467S,Introduction: The Axial Age Breakthrough in Ancient Greece,{'date-parts': [['1986']]}
Eisenstadt,http://zotero.org/groups/1051264/items/6PVHG4VV,The Axial Age Breakthroughs: Their Characteristics and Origins,{'date-parts': [['1986']]}
Bowman,http://zotero.org/groups/1051264/items/N6I6P68R,"Egypt After the Pharaohs, 332 BC-AD 642: From Alexander to the Arab Conquest",{'date-parts': [['1986']]}
Llewellyn-Jones,http://zotero.org/groups/1051264/items/FDD9ETQP,King and court in ancient Persia,{'date-parts': [['2013']]}
Lendon,http://zotero.org/groups/1051264/items/N8QB3MB3,Empire of honour: the art of government in the Roman world,{'date-parts': [['2001']]}
Noreña,http://zotero.org/groups/1051264/items/GN5NVMDD,The Early Imperial Monarchy,{'date-parts': [['2010']]}
Müller,http://zotero.org/groups/1051264/items/NSQK93G4,Re and Re-horakhty,0000
Rogers,http://zotero.org/groups/1051264/items/Q4J43VMC,Mississippian Communities and Households,{'date-parts': [['1995']]}
Weltfish,http://zotero.org/groups/1051264/items/C8U4Q6VE,The Lost Universe: Pawnee Life and Culture,{'date-parts': [['1965']]}
Burns,http://zotero.org/groups/1051264/items/BU9D9TGX,A History of the Osage People,{'date-parts': [['2004']]}
DuVal,http://zotero.org/groups/1051264/items/SHEGS58X,The Native Ground: Indians and Colonists in the Heart of the Continent,{'date-parts': [['2006']]}
Greenberg,http://zotero.org/groups/1051264/items/6TKGFB8K,Language in the Americas,{'date-parts': [['1987']]}
Milner,http://zotero.org/groups/1051264/items/QR77EGA6,Conflict and Societal Change in Late Prehistoric Eastern North America,{'date-parts': [['2013']]}
Bellah,http://zotero.org/groups/1051264/items/TVK3KQ62,Beyond belief: Essays on religion in a post-traditional world,{'date-parts': [['1970']]}
Assmann,http://zotero.org/groups/1051264/items/5HF7UGGQ,Cultural memory and the myth of the axial age,{'date-parts': [['2012']]}
Parfitt,http://zotero.org/groups/1051264/items/BQTS9BT7,Trabecular bone architecture in the pathogenesis and prevention of fracture,{'date-parts': [['1987']]}
Arnason,http://zotero.org/groups/1051264/items/7CNXSDGN,"Introduction: History, Theory and Interpretation",{'date-parts': [['2005']]}
Eisenstadt,http://zotero.org/groups/1051264/items/UFPAWC5R,Axial civilizations and the Axial Age reconsidered,{'date-parts': [['2005']]}
Watts,http://zotero.org/groups/1051264/items/FZUGUXZ3,Pulotu: Database of Austronesian Supernatural Beliefs and Practices,{'date-parts': [['2015']]}
Beckwith,http://zotero.org/groups/1051264/items/D7HXZSCG,Hawaiian Mythology,{'date-parts': [['1940']]}
Jensen,http://zotero.org/groups/1051264/items/I4M6MGBG,The Iban and their Religion,{'date-parts': [['1974']]}
Lasaulx,http://zotero.org/groups/1051264/items/AQT455MS,Neuer Versuch einer alten auf die Wahrheit der Thatsachen gegründeten Philosophie der Geschichte,{'date-parts': [['1856']]}
Faizer,http://zotero.org/groups/1051264/items/FPPC5MGF,The Life of Muhammad: Al-Wāqidī's Kitāb al-Maghāzī,{'date-parts': [['2011']]}
Madelung,http://zotero.org/groups/1051264/items/7ZWQFWW8,The Succession to Muhammad: A Study of the Early Caliphate,{'date-parts': [['1997']]}
Makowsky,http://zotero.org/groups/1051264/items/VHWPIGI2,"An Agent-Based Model of Centralized Institutions, Social Network Technology, and Revolution","{'date-parts': [['2013', 11, 21]]}"
Jones,http://zotero.org/groups/1051264/items/HABDQG2T,"Native North American armor, shields, and fortifications",{'date-parts': [['2004']]}
Brandão,http://zotero.org/groups/1051264/items/MUQ2KKQQ,"""Your fyre shall burn no more"" : Iroquois policy toward New France and its native allies to 1701",{'date-parts': [['1997']]}
Axelrod,http://zotero.org/groups/1051264/items/ZN7H5F9Z,Little-Known Wars of Great and Lasting Impact,{'date-parts': [['2009']]}
Mitchell,http://zotero.org/groups/1051264/items/J99HIMED,Resource units in Hawaiian culture; a series of studies covering sixteen important aspects of Hawaiian culture,{'date-parts': [['1992']]}
Garcin,http://zotero.org/groups/1051264/items/PDNUB9E7,The Regime of the Circassian Mamluks,{'date-parts': [['1998']]}
Oliver,http://zotero.org/groups/1051264/items/BE9T7VS9,Medieval Africa 1250-1800,{'date-parts': [['2001']]}
Elbendary,http://zotero.org/groups/1051264/items/95AN3I4G,Crowds and Sultans: Urban Protest in Late Medieval Egypt and Syria,{'date-parts': [['2016']]}
Bianquis,http://zotero.org/groups/1051264/items/88RPV5U3,"Autonomous Egypt from Ibn Ṭūlūn to Kāfūr, 868–969",{'date-parts': [['1998']]}
Bosworth,http://zotero.org/groups/1051264/items/HHTJC2UF,The Abbasid Caliphate in Equilibrium,{'date-parts': [['1989']]}
Kaegi,http://zotero.org/groups/1051264/items/FGJEV5Q3,Byzantium and the Early Islamic Conquests,{'date-parts': [['1995']]}
Powers,http://zotero.org/groups/1051264/items/6972BVCE,The History of al-Tabari,{'date-parts': [['1989']]}
Williams,http://zotero.org/groups/1051264/items/2DERN2AE,The Abbasid Revolution,{'date-parts': [['1985']]}
Wilson,http://zotero.org/groups/1051264/items/U93PCBFV,Marine resource exploitation in the cities of coastal Tripolitania,{'date-parts': [['2002']]}
Bes,http://zotero.org/groups/1051264/items/7HZH7QXR,African red slip ware on the move: the effect of Bonifay's Etudes for the Roman East,{'date-parts': [['2009']]}
Fentress,http://zotero.org/groups/1051264/items/GTG4ZWAI,Accounting for ARS: fineware and sites in Sicily and Africa,{'date-parts': [['2004']]}
Bonifay,http://zotero.org/groups/1051264/items/PEPQPTTA,Etudes sur la céramique romaine tardive d'Afrique,{'date-parts': [['2004']]}
Mackensen,http://zotero.org/groups/1051264/items/NNKC32J9,The study of 3rd century African red slip ware based on the evidence from Tunisia,{'date-parts': [['2004']]}
Dossey,http://zotero.org/groups/1051264/items/K6DJ97CG,Peasant and Empire in Christian North Africa,{'date-parts': [['2010']]}
Barr,http://zotero.org/groups/1051264/items/KA4QX6HF,Unconquered: The Iroquois League at War in Colonial America,{'date-parts': [['2006']]}
Johnson,http://zotero.org/groups/1051264/items/X87SHFX7,American Woodland Indians,{'date-parts': [['1990']]}
Burg,http://zotero.org/groups/1051264/items/Q73GUHMI,"A World History of Tax Rebellions: An Encyclopedia of Tax Rebels, Revolts, and Riots from Antiquity to the Present",{'date-parts': [['2004']]}
Naster,http://zotero.org/groups/1051264/items/8QTF8ZHP,La trouvaille d'antoniniani de Grotenberge et le monnayage de Postume,{'date-parts': [['1951']]}
Callu,http://zotero.org/groups/1051264/items/BZXKBGHH,Thamusida: Fouilles du Service des Antiquités du Maroc,{'date-parts': [['1965']]}
SALAMA,http://zotero.org/groups/1051264/items/HTU2HHX5,Le trésor de deniers d’Aïn Témouchent et ses «satellites» dans l’Afrique romaine,{'date-parts': [['2001']]}
Dietz,http://zotero.org/groups/1051264/items/VZE9FTTD,Africa proconsularis: regional studies in the Segermes Valley of Northern Tunesia.,{'date-parts': [['1996']]}
Ørsted,http://zotero.org/groups/1051264/items/7CE7VFDV,Africa proconsularis. regional studies in the Segermes Valley of Northern Tunisia,{'date-parts': [['2000']]}
Ben Lazreg,http://zotero.org/groups/1051264/items/P9GNHQ4K,Leptiminus (Lamta): a Roman port city in Tunisia,{'date-parts': [['1992']]}
Geest,http://zotero.org/groups/1051264/items/5NJEQ6DX,Dpanyin: The Ideal of Elder in the Akan Culture of Ghana,{'date-parts': [['1998']]}
Coetzee,http://zotero.org/groups/1051264/items/K5TQNBAC,The African Philosophy Reader,{'date-parts': [['2003']]}
Gyekye,http://zotero.org/groups/1051264/items/Q2BTDGKZ,African Ethics,{'date-parts': [['2011']]}
"Anderson, Jr.",http://zotero.org/groups/1051264/items/F6SPQXBN,Religion and Morality in Ghana: A Reflection,"{'date-parts': [['2013', 9]]}"
Lindow,http://zotero.org/groups/1051264/items/WICX337U,Norse Mythology,{'date-parts': [['2002']]}
Westerfeld,http://zotero.org/groups/1051264/items/Z45BW69X,Legends Of Gods And Ghosts (Hawaiian Mythology),{'date-parts': [['2012']]}
Bosworth,http://zotero.org/groups/1051264/items/PS48CX2F,The New Islamic Dynasties: A Chronological and Genealogical Manual,{'date-parts': [['1996']]}
Reinhard,http://zotero.org/groups/1051264/items/N59KNM75,"The Ice Maiden: Inca mummies, mountain gods, and sacred sites in the Andes",{'date-parts': [['2006']]}
Verano,http://zotero.org/groups/1051264/items/ALP63HSF,"Human sacrifice at El Brujo, Northern Peru.",{'date-parts': [['2006']]}
Quilter,http://zotero.org/groups/1051264/items/AGWISBC6,"Moche Politics, Religion, and Warfare","{'date-parts': [['2002', 6, 1]]}"
Donnan,http://zotero.org/groups/1051264/items/GA2346J6,Finding the tomb of a Moche priestess,{'date-parts': [['1992']]}
Eff,http://zotero.org/groups/1051264/items/GSBSCCI9,Does Mr. Galton still have a problem? Autocorrelation in the standard cross-cultural sample,{'date-parts': [['2004']]}
Graham,http://zotero.org/groups/1051264/items/VVGNJYPZ,Maya Christians and Their Churches in Sixteenth-Century Belize,{'date-parts': [['2011']]}
Burger,http://zotero.org/groups/1051264/items/YTBINLZM,Chavin and the origins of Andean civilization,{'date-parts': [['1992']]}
Verano,http://zotero.org/groups/1051264/items/L4KFWXCT,Where Do They Rest? The Treatment of Human Offerings and Trophies in Ancient Peru.,{'date-parts': [['1995']]}
Alva,http://zotero.org/groups/1051264/items/CEUGEUP4,The royal tombs of Sipán: Art and power in Moche society,{'date-parts': [['2001']]}
Dillehay,http://zotero.org/groups/1051264/items/Q3UJKXDH,Tombs for the living: Andean mortuary practices: a symposium at Dumbarton Oaks 12th and 13th October 1991,{'date-parts': [['1995']]}
Benson,http://zotero.org/groups/1051264/items/YQBH6GMG,Why sacrifice,{'date-parts': [['2001']]}
Higham,http://zotero.org/groups/1051264/items/I2X9QBIF,Early Mainland Southeast Asia: From First Humans to Angkor,{'date-parts': [['2014']]}
O'Connor,http://zotero.org/groups/1051264/items/F2VAXJSU,Ancient Egyptian Kingship,{'date-parts': [['1995']]}
Benson,http://zotero.org/groups/1051264/items/P8ERGCM3,Iconography meets archaeology,{'date-parts': [['2008']]}
Donnan,http://zotero.org/groups/1051264/items/EWIFXRJR,The thematic approach to Moche iconography,{'date-parts': [['1975']]}
DeMarrais,http://zotero.org/groups/1051264/items/6DRD2YIK,"Ideology, materialization, and power strategies",{'date-parts': [['1996']]}
Mayo,http://zotero.org/groups/1051264/items/KDFH529I,"Estandarización en la cerámica prehispánica de El Caño, Panamá: Especialización, productividad y consumo",{'date-parts': [['2015']]}
Freidel,http://zotero.org/groups/1051264/items/2J9AVXAJ,"The Flesh of God: Cosmology, Food, and the Origins of Political Power in Ancient Southeastern Mesoamerica",{'date-parts': [['2010']]}
Willey,http://zotero.org/groups/1051264/items/9UZ5ACVM,The Prehistoric Civilizations of Nuclear America,{'date-parts': [['1955']]}
Guerra,http://zotero.org/groups/1051264/items/A7ANPNRN,Weights and Measures in Pre-Columbian America,{'date-parts': [['1960']]}
Berrey,http://zotero.org/groups/1051264/items/3BBP3IWT,"Inequality, Demography, and Variability among Early Complex Societies in Central Pacific Panama",{'date-parts': [['2015']]}
Neumann,http://zotero.org/groups/1051264/items/AGCTK3B6,The Third Side of the Coin: Using Google Earth to Visualize Numismatic Data,"{'date-parts': [['2017', 12, 21]]}"
Stiglitz,http://zotero.org/groups/1051264/items/HWQ88HAU,Mismeasuring our lives why GDP doesn't add up,{'date-parts': [['2013']]}
Milanovic,http://zotero.org/groups/1051264/items/MB7573GB,Pre-Industrial Inequality,"{'date-parts': [['2011', 3, 1]]}"
Hoopes,http://zotero.org/groups/1051264/items/FCM2EVGT,Late Chibcha,{'date-parts': [['2001']]}
Stiglitz,http://zotero.org/groups/1051264/items/QVEQD9Z8,The Price of Inequality,{'date-parts': [['2013']]}
Nussbaum,http://zotero.org/groups/1051264/items/XN73PPEH,Creating capabilities: the human development approach,{'date-parts': [['2011']]}
Scheidel,http://zotero.org/groups/1051264/items/UX7NJ279,The Great Leveler: Violence and the History of Inequality from the Stone Age to the Twenty-First Century,"{'date-parts': [['2017', 1, 9]]}"
Dillehay,http://zotero.org/groups/1051264/items/SW8J6AW4,Tombs for the living: Andean mortuary practices: a symposium at Dumbarton Oaks 12th and 13th October 1991,{'date-parts': [['1995']]}
Turchin,http://zotero.org/groups/1051264/items/HQC4749G,Quantitative historical analysis uncovers a single dimension of complexity that structures global variation in human social organization,"{'date-parts': [['2018', 1, 9]]}"
Menzies,http://zotero.org/groups/1051264/items/KPH8TID4,A Macroregional Perspective on Chiefly Cycling in the Central Region of Panama during the Late Ceramic II Period (A.D. 700-1522),{'date-parts': [['2012']]}
Goldstone,http://zotero.org/groups/1051264/items/5JTGF4F5,Demographic Structural Theory: 25 Years On,"{'date-parts': [['2017', 1, 1]]}"
Everett,http://zotero.org/groups/1051264/items/XJ6WJ8PR,Preferences and beliefs in ingroup favoritism,{'date-parts': [['2015']]}
Berman,http://zotero.org/groups/1051264/items/TLUCNYI7,"Law and Revolution, I: The Formation of the Western Legal Tradition","{'date-parts': [['1985', 1, 1]]}"
Abrutyn,http://zotero.org/groups/1051264/items/HN4VBBCF,Religious Autonomy and Religious Entrepreneurship: An Evolutionary-Institutionalist’s Take on the Axial Age,"{'date-parts': [['2014', 5, 8]]}"
Bamzai,http://zotero.org/groups/1051264/items/XJWSDUQS,"A history of Kashmir: political, social, cultural. From the earliest times to the present day",{'date-parts': [['1962']]}
Feng,http://zotero.org/groups/1051264/items/FVR2NVJ3,“Offices” in Bronze Inscriptions and Western Zhou Government Administration,"{'date-parts': [['2001']], 'season': 'ed'}"
Chakrabarti,http://zotero.org/groups/1051264/items/E88UVQBS,Mahajanapada States in Early Historic India,{'date-parts': [['2001']]}
Verma,http://zotero.org/groups/1051264/items/2RFZI738,Society and economy in ancient India: an epigraphic study of the Maitrakas (c. A.D. 475-775),{'date-parts': [['1992']]}
Sen,http://zotero.org/groups/1051264/items/M4DVA3TZ,Ancient Indian History and Civilization,{'date-parts': [['1999']]}
Verma,http://zotero.org/groups/1051264/items/JJK36F2K,"Socio-religious, Economic, and Literary Condition of Bihar: From ca. 319 A.D. to 1000 A.D.",{'date-parts': [['1962']]}
Shepherd,http://zotero.org/groups/1051264/items/AGQ4PXAS,Historical Atlas,{'date-parts': [['1926']]}
Shepherd,http://zotero.org/groups/1051264/items/69JPMNTU,Historical Atlas,{'date-parts': [['1911']]}
Spencer,http://zotero.org/groups/1051264/items/HH4NQZBM,Rethinking the Chiefdom,{'date-parts': [['1987']]}
Norman,http://zotero.org/groups/1051264/items/BQVZDU54,The Austroasiatics in Ancient South China: Some Lexical Evidence,{'date-parts': [['1976']]}
Perkins,http://zotero.org/groups/1051264/items/SWB4JINE,Historical Dictionary of Tunisia,{'date-parts': [['2016']]}
Dale,http://zotero.org/groups/1051264/items/PBKUQI8W,The Orange Trees of Marrakesh: Ibn Khaldun and the Science of Man,{'date-parts': [['2015']]}
Yi,http://zotero.org/groups/1051264/items/XCSX56M4,A History of the Korean Language,{'date-parts': [['2011']]}
Kalia,http://zotero.org/groups/1051264/items/R6ZCAHKM,"Art of Osian temples : socio-economic and religious life in India, 8-12th centuries A.D.",{'date-parts': [['1982']]}
Devi,http://zotero.org/groups/1051264/items/MH38Z2VI,"The History of Andhra Country, 1000 A.D.-1500 A.D.",{'date-parts': [['1995']]}
Klostermaier,http://zotero.org/groups/1051264/items/2Z6NS7HI,A concise encyclopedia of Hinduism,{'date-parts': [['2003']]}
Long,http://zotero.org/groups/1051264/items/X5RTC4IG,Jainism: an introduction,{'date-parts': [['2013']]}
Young,http://zotero.org/groups/1051264/items/AIBJNUDH,Sacrifice and the Death of Christ,{'date-parts': [['2009']]}
Watts,http://zotero.org/groups/1051264/items/JLKJGGQW,The Rhetoric of Sacrifice,{'date-parts': [['2011']]}
Rives,http://zotero.org/groups/1051264/items/JAK6GASD,Human sacrifice among pagans and Christians,{'date-parts': [['1995']]}
Zinser,http://zotero.org/groups/1051264/items/9ITSCXBM,Human Sacrifice,{'date-parts': [['2001']]}
Harner,http://zotero.org/groups/1051264/items/S4TZZFHB,The Jivaro: People of the sacred waterfalls,{'date-parts': [['1972']]}
D'Altroy,http://zotero.org/groups/1051264/items/HCV86TIU,The Incas,"{'date-parts': [['2014', 4, 30]]}"
Cook,http://zotero.org/groups/1051264/items/CN383NK7,"Huari D-shaped structures, sacrificial offerings, and divine rulership",{'date-parts': [['2001']]}
Tung,http://zotero.org/groups/1051264/items/DHEV5VLP,"Childhood lost: abductions, sacrifice, and trophy heads of children in the Wari empire of the ancient Andes",{'date-parts': [['2010']]}
Bray,http://zotero.org/groups/1051264/items/ZBFQI8B8,Sitio Conte in Its Pan-American Context,{'date-parts': [['1992']]}
Cooke,http://zotero.org/groups/1051264/items/B9AAEPQA,"Who Crafted, Exchanged, and Displayed Gold in Pre-Columbian Panama?",{'date-parts': [['2003']]}
Beauchamp,http://zotero.org/groups/1051264/items/KQBSI2CI,Iroquois Women,{'date-parts': [['1900']]}
Wallace,http://zotero.org/groups/1051264/items/XUG333IN,Death and Rebirth of Seneca,{'date-parts': [['2010']]}
St.John,http://zotero.org/groups/1051264/items/CXQ3XPCU,The Dream-Vision Experience of the Iroquois: Its Religious Meaning,{'date-parts': [['1981']]}
Waugh,http://zotero.org/groups/1051264/items/4K2E649F,Iroquis foods and food preparation,{'date-parts': [['1916']]}
Hall,http://zotero.org/groups/1051264/items/GGDHC6GN,The Cahokia site and its people,{'date-parts': [['2004']]}
Pauketat,http://zotero.org/groups/1051264/items/JXHNG455,Cahokia: ancient America's great city on the Mississippi,{'date-parts': [['2009']]}
Thompson,http://zotero.org/groups/1051264/items/YJ9F5LJ7,New dental and isotope evidence of biological distance and place of origin for mass burial groups at Cahokia's mound 72,{'date-parts': [['2015']]}
Lind,http://zotero.org/groups/1051264/items/A83D3MIF,Ancient Zapotec religion: an ethnohistorical and archaeological perspective,{'date-parts': [['2015']]}
Kumar,http://zotero.org/groups/1051264/items/5CXDUKN2,Delhi Sultanate (1206–1526),{'date-parts': [['2012']]}
Flood,http://zotero.org/groups/1051264/items/3XE6PDK9,Ghurids (1009–1215),0000
Jamkhedkar,http://zotero.org/groups/1051264/items/846VAH9T,Vaisnavism in the Vakataka Times,{'date-parts': [['1987']]}
Champakalakshmi,http://zotero.org/groups/1051264/items/I2FJEEGX,Review of Religion in Vijayanagara Empire by Konduri Sarojini Devi,{'date-parts': [['1990']]}
Chakravarty-Kaul,http://zotero.org/groups/1051264/items/UTEMJV4F,Religious Life in the Kalachuri Empire,{'date-parts': [['1999']]}
Arundhati,http://zotero.org/groups/1051264/items/9CQQT76G,Annapurna: A Bunch Of Flowers Of Indian Culture,{'date-parts': [['2001']]}
LeBar,http://zotero.org/groups/1051264/items/6HG8KQHN,The material culture of Truk,{'date-parts': [['1964']]}
Cook,http://zotero.org/groups/1051264/items/LVUUCMYI,"The Voyages of Captain James Cook Round the World. Volume 7, Book 5. Captain's King Journal of the Transactions on Returning to the Sandwich Islands",{'date-parts': [['1809']]}
Kirch,http://zotero.org/groups/1051264/items/NIIVVPB6,A Shark Going Inland Is My Chief: The Island Civilization of Ancient Hawai'i,"{'date-parts': [['2012', 8, 6]]}"
Kirch,http://zotero.org/groups/1051264/items/B7ZLLKKX,How chiefs became kings: Divine kingship and the rise of archaic states in ancient Hawai'i,{'date-parts': [['2010']]}
The Editors of Encyclopedia Britannica,http://zotero.org/groups/1051264/items/I2XRMXXB,Brooke Raj | British dynasty of Sarawak,{'date-parts': [['2015']]}
Freeman,http://zotero.org/groups/1051264/items/4KGBEGW6,The family system of the Iban of Borneo,{'date-parts': [['1957']]}
Woodward,http://zotero.org/groups/1051264/items/UNX6VTY6,Esoteric Buddhism in Southeast Asia in the Light of Recent Scholarship,{'date-parts': [['2004']]}
Hall,http://zotero.org/groups/1051264/items/XZKMPREN,Ritual networks and royal power in Majapahit Java,{'date-parts': [['1996']]}
Jordaan,http://zotero.org/groups/1051264/items/CD553A5D,Human sacrifice at Prambanan,{'date-parts': [['1996']]}
Tully,http://zotero.org/groups/1051264/items/RML8857D,A Short History of Cambodia: From Empire to Survival,{'date-parts': [['2005']]}
De Casparis,http://zotero.org/groups/1051264/items/UPKXDIJB,Religion and popular beliefs of Southeast Asia before c. 1500,{'date-parts': [['1992']]}
Matsumae,http://zotero.org/groups/1051264/items/8QYAD9Q9,Early Kami worship,{'date-parts': [['1993']]}
Harimoto,http://zotero.org/groups/1051264/items/688UREJF,Human Sacrifice in Ancient Japan,{'date-parts': [['2007']]}
Van Dijk,http://zotero.org/groups/1051264/items/ZA8THP39,Retainer sacrifice in Egypt and in Nubia,{'date-parts': [['2007']]}
Schliesinger,http://zotero.org/groups/1051264/items/H6339HH2,Traditional Human Sacrifices in Southeast Asia and Beyond,{'date-parts': [['2017']]}
Mann,http://zotero.org/groups/1051264/items/TABHAUY4,Precious Records: Women in China's Long Eighteenth Century,{'date-parts': [['1997']]}
Xingang),http://zotero.org/groups/1051264/items/ENRNJ5WM,殉葬才女的《 绝命辞》,{'date-parts': [['2009']]}
李新刚,http://zotero.org/groups/1051264/items/TS7X9RLK,殉葬才女的《 绝命辞》,{'date-parts': [['2009']]}
Penny,http://zotero.org/groups/1051264/items/SMH4PWTX,Xiang’er jie,{'date-parts': [['2008']]}
Middleton,http://zotero.org/groups/1051264/items/R59KKIJP,World Monarchies and Dynasties,{'date-parts': [['2015']]}
Mitchell,http://zotero.org/groups/1051264/items/8RMRQM4U,"Rule of experts: Egypt, techno-politics, modernity",{'date-parts': [['2002']]}
Garcin,http://zotero.org/groups/1051264/items/2PB88PT7,L'arabisation de l'Egypte,{'date-parts': [['1987']]}
Jelínek,http://zotero.org/groups/1051264/items/FH9T7ASD,Human sacrifice and rituals in Bronze and Iron Ages: the state of art,{'date-parts': [['2012']]}
Yoyotte,http://zotero.org/groups/1051264/items/75TKSRZD,Héra d'Héliopolis et le sacrifice humain,{'date-parts': [['1980']]}
Aldhouse-Green,http://zotero.org/groups/1051264/items/MS3KB3SK,Dying for the Gods: Human Sacrifice in Iron Age & Roman Europe,{'date-parts': [['2001']]}
